trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2510,False,"{'a': 0.99, 'e': 0.08126823924089167}",20,13,12.060308010615048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.99, 'e': 0.08118701162222909}",30,23,11.528860765168124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.99, 'e': 0.0811058651905849}",30,18,24.502153605821935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.99, 'e': 0.08102479986481265}",20,14,11.575740910076904,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.99, 'e': 0.08094381556384699}",25,19,12.273149325280544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.99, 'e': 0.08086291220670366}",25,13,23.11236816514482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.99, 'e': 0.08078208971247929}",20,8,19.018696784842124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.99, 'e': 0.08070134800035135}",20,8,21.571883158563487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.99, 'e': 0.08062068698957811}",25,13,23.306693453734614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.99, 'e': 0.08054010659949862}",25,13,21.852637564986388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.99, 'e': 0.08045960674953244}",35,22,27.555324809765835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.99, 'e': 0.0803791873591797}",25,20,10.85360710433913,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.99, 'e': 0.08029884834802099}",30,16,27.623416567204448,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.99, 'e': 0.08021858963571736}",30,22,15.065419496335037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.99, 'e': 0.08013841114201005}",20,12,13.542887859673343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.99, 'e': 0.08005831278672054}",20,12,16.341549493023926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.99, 'e': 0.07997829448975048}",20,14,10.442618092027582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.99, 'e': 0.0798983561710816}",30,19,23.105660859730918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.99, 'e': 0.07981849775077554}",25,5,33.49628530535693,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.99, 'e': 0.0797387191489739}",20,8,19.192303211108467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.99, 'e': 0.07965902028589801}",25,7,31.08786838060571,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.99, 'e': 0.07957940108184908}",25,6,31.77193739664682,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.99, 'e': 0.07949986145720786}",20,14,10.678079471773438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.99, 'e': 0.07942040133243472}",25,11,24.407578462372836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.99, 'e': 0.0793410206280695}",25,16,16.12213614428497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.99, 'e': 0.07926171926473155}",20,11,17.924446363250766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.99, 'e': 0.07918249716311948}",25,8,30.862887609184614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.99, 'e': 0.07910335424401117}",20,12,15.43346739242882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.99, 'e': 0.07902429042826366}",20,15,7.940112900907094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.99, 'e': 0.07894530563681319}",20,9,20.579625495311298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.99, 'e': 0.07886639979067495}",35,20,27.148264906542213,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.99, 'e': 0.07878757281094306}",30,19,17.88855186883137,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.99, 'e': 0.07870882461879052}",25,12,25.566802989080852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.99, 'e': 0.07863015513546918}",30,13,28.69804194719316,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.99, 'e': 0.07855156428230954}",20,13,14.232679030755182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.99, 'e': 0.07847305198072073}",30,17,24.540903526862525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.99, 'e': 0.0783946181521904}",20,6,24.95614391175163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.99, 'e': 0.07831626271828479}",20,13,12.124961364134029,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.99, 'e': 0.07823798560064842}",30,18,21.261370470212576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.99, 'e': 0.07815978672100418}",20,10,20.608507632999054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.99, 'e': 0.07808166600115313}",30,9,36.36528343488519,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.99, 'e': 0.07800362336297463}",20,11,17.54393408868218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.99, 'e': 0.077925658728426}",30,19,21.209623492389994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2553,False,"{'a': 0.99, 'e': 0.07784777201954257}",20,15,11.52272459747809,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.99, 'e': 0.07776996315843764}",25,18,15.833024795573973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.99, 'e': 0.07769223206730236}",25,19,11.841947938732607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.99, 'e': 0.07761457866840563}",20,12,12.59524025633188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.99, 'e': 0.07753700288409404}",35,25,21.50399917042501,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.99, 'e': 0.07745950463679176}",20,12,14.410245469928185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.99, 'e': 0.0773820838490006}",20,13,11.577823662589244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.99, 'e': 0.07730474044329974}",25,16,20.622357997387432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.99, 'e': 0.07722747434234577}",20,10,17.92080082440297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.99, 'e': 0.07715028546887258}",20,11,17.80291362858634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.99, 'e': 0.07707317374569124}",25,10,25.566213606930436,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.99, 'e': 0.07699613909569011}",25,12,24.52660729763796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.99, 'e': 0.0769191814418345}",20,9,17.481353868909668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.99, 'e': 0.07684230070716673}",25,15,21.560911542720334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.99, 'e': 0.07676549681480604}",20,7,25.531876249269352,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.99, 'e': 0.0766887696879486}",25,15,18.885522866089705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.99, 'e': 0.07661211924986724}",25,17,18.49957418524291,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.99, 'e': 0.07653554542391151}",25,9,24.499461257155993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.99, 'e': 0.07645904813350755}",30,18,25.409873439930347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.99, 'e': 0.07638262730215813}",25,5,33.48086514433403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.99, 'e': 0.07630628285344238}",20,11,16.470391613248758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.99, 'e': 0.07623001471101583}",25,14,17.460738674957827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.99, 'e': 0.07615382279861033}",25,15,16.60905027881147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.99, 'e': 0.07607770704003398}",25,14,19.459494765131268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.99, 'e': 0.07600166735917104}",25,19,14.024987242756172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.99, 'e': 0.07592570367998178}",30,12,28.23249248181801,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.99, 'e': 0.07584981592650249}",25,13,21.894764032549034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.99, 'e': 0.07577400402284548}",30,18,20.37171044413588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.99, 'e': 0.0756982678931988}",30,16,23.97282697263526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.99, 'e': 0.07562260746182634}",20,12,13.578672031805837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.99, 'e': 0.0755470226530676}",25,20,9.112000472530633,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.99, 'e': 0.07547151339133784}",35,18,27.598667673051942,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.99, 'e': 0.07539607960112776}",25,11,27.012919330220722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.99, 'e': 0.07532072120700357}",30,13,30.021440307019116,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.99, 'e': 0.07524543813360683}",20,10,17.874875875229403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.99, 'e': 0.07517023030565453}",30,20,20.390827339530638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.99, 'e': 0.0750950976479388}",25,7,32.63971305941317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.99, 'e': 0.07502004008532698}",25,20,9.091453882311454,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.99, 'e': 0.07494505754276144}",25,18,12.27858460711299,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.99, 'e': 0.07487014994525974}",20,9,20.50865432713818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.99, 'e': 0.07479531721791423}",25,17,12.274808733125912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.99, 'e': 0.07472055928589216}",25,11,27.05937184788911,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.99, 'e': 0.07464587607443557}",30,18,21.60462336814025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.99, 'e': 0.07457126750886131}",20,15,9.745483009852045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.99, 'e': 0.07449673351456078}",25,20,10.48233899931269,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.99, 'e': 0.07442227401699995}",25,20,4.581931925831799,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.99, 'e': 0.07434788894171933}",30,22,12.87544277130294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.99, 'e': 0.07427357821433388}",20,12,13.230044558272567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.99, 'e': 0.07419934176053282}",25,15,19.66291452991038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.99, 'e': 0.0741251795060797}",25,11,25.608472482735092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.99, 'e': 0.07405109137681225}",25,17,14.267473147776748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.99, 'e': 0.07397707729864236}",20,9,19.618887848558664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.99, 'e': 0.07390313719755595}",20,14,10.295511764631895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.99, 'e': 0.0738292709996129}",25,16,17.293344836229494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.99, 'e': 0.07375547863094695}",20,14,15.236188753545708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.99, 'e': 0.07368176001776583}",25,20,10.201176709881496,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.99, 'e': 0.07360811508635084}",20,9,19.050014425586753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.99, 'e': 0.0735345437630571}",25,13,24.724824965868336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.99, 'e': 0.0734610459743132}",20,10,20.038239444027315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.99, 'e': 0.07338762164662144}",35,25,22.056510475055923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.99, 'e': 0.07331427070655744}",20,14,12.029890243106962,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.99, 'e': 0.07324099308077024}",25,13,23.830068268527256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.99, 'e': 0.07316778869598221}",25,1,37.53692401030181,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.99, 'e': 0.07309465747898901}",20,14,11.952484485735132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.99, 'e': 0.07302159935665936}",35,23,19.697932026958984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.99, 'e': 0.07294861425593517}",20,14,13.064273837216216,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.99, 'e': 0.07287570210383128}",20,6,21.721952613218104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.99, 'e': 0.07280286282743559}",25,12,20.881914820454753,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.99, 'e': 0.0727300963539088}",25,15,18.91069526598544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2622,False,"{'a': 0.99, 'e': 0.07265740261048442}",30,13,31.043807704909167,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.99, 'e': 0.07258478152446868}",20,6,27.727811274934925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.99, 'e': 0.07251223302324053}",20,0,27.797718287584022,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2625,False,"{'a': 0.99, 'e': 0.07243975703425146}",30,13,31.1735939708937,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.99, 'e': 0.07236735348502546}",30,20,15.118323755265274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.99, 'e': 0.07229502230315894}",20,6,24.48301499085396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.99, 'e': 0.07222276341632078}",30,18,26.151076953229634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.99, 'e': 0.07215057675225206}",25,13,13.157500786832633,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2630,False,"{'a': 0.99, 'e': 0.0720784622387661}",25,5,35.297481394647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.99, 'e': 0.07200641980374836}",25,12,12.263913523300552,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2632,False,"{'a': 0.99, 'e': 0.07193444937515645}",20,12,14.048709071808174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.99, 'e': 0.07186255088101991}",30,19,23.29899311520639,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.99, 'e': 0.07179072424944025}",20,9,18.716949314294183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.99, 'e': 0.07171896940859077}",30,18,19.776704720923952,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.99, 'e': 0.07164728628671672}",25,14,24.09700025951083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.99, 'e': 0.07157567481213492}",30,9,38.269645970114865,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.99, 'e': 0.0715041349132339}",35,21,26.287159006584254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2639,False,"{'a': 0.99, 'e': 0.07143266651847373}",25,8,31.614529806774613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.99, 'e': 0.07136126955638605}",20,15,11.406905584341743,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.99, 'e': 0.07128994395557388}",25,12,28.286420319437074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.99, 'e': 0.0712186896447116}",20,14,13.399933418377886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.99, 'e': 0.07114750655254487}",20,0,30.325343374469256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2644,False,"{'a': 0.99, 'e': 0.07107639460789066}",20,13,13.723248467084828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.99, 'e': 0.07100535373963698}",35,16,35.244091523640414,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.99, 'e': 0.07093438387674295}",25,15,17.737263983414465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.99, 'e': 0.07086348494823869}",25,12,26.19000116834752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.99, 'e': 0.0707926568832253}",25,13,20.873638737982883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.99, 'e': 0.07072189961087469}",20,15,10.369864475871157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.99, 'e': 0.0706512130604296}",20,10,21.453015740897495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.99, 'e': 0.0705805971612034}",20,13,14.566252630277715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.99, 'e': 0.0705100518425803}",25,20,10.428724667773125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.99, 'e': 0.07043957703401492}",25,13,22.42747055301701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.99, 'e': 0.07036917266503243}",25,19,13.211169305086692,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.99, 'e': 0.07029883866522844}",30,24,10.51619116017659,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.99, 'e': 0.07022857496426901}",25,8,32.927593607120876,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2657,False,"{'a': 0.99, 'e': 0.0701583814918904}",35,19,31.248736297687934,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.99, 'e': 0.07008825817789911}",20,8,18.315043874714476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.99, 'e': 0.07001820495217183}",25,11,21.455542059914606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.99, 'e': 0.06994822174465536}",20,13,15.486791030818368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.99, 'e': 0.06987830848536646}",25,7,33.89518940360584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.99, 'e': 0.06980846510439187}",20,6,25.849781414336185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.99, 'e': 0.06973869153188816}",25,14,19.5103184095821,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.99, 'e': 0.06966898769808184}",30,14,30.260260305748663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.99, 'e': 0.06959935353326901}",20,14,10.361506696205106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.99, 'e': 0.06952978896781553}",25,16,19.689083105341748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.99, 'e': 0.06946029393215677}",30,6,40.381812143828974,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.99, 'e': 0.06939086835679777}",30,8,33.956925320994344,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.99, 'e': 0.0693215121723129}",30,11,34.89981579986925,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.99, 'e': 0.069252225309346}",35,22,25.88971939225537,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.99, 'e': 0.06918300769861012}",25,9,26.98348457066003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.99, 'e': 0.06911385927088774}",30,15,31.53931015892912,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.99, 'e': 0.06904477995703041}",25,18,13.529108596570035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.99, 'e': 0.06897576968795878}",20,8,23.517454051616358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.99, 'e': 0.06890682839466256}",20,9,19.930165570745313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.99, 'e': 0.06883795600820049}",25,8,29.961770882456495,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.99, 'e': 0.06876915245970018}",25,14,21.64758098110178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.99, 'e': 0.06870041768035806}",20,16,8.455542075635048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.99, 'e': 0.0686317516014393}",20,14,10.969356239601986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.99, 'e': 0.06856315415427791}",25,11,28.563235247334635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.99, 'e': 0.06849462527027637}",25,13,22.22512890861601,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.99, 'e': 0.06842616488090583}",30,12,28.657001831133144,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.99, 'e': 0.06835777291770583}",20,10,20.3903155742826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.99, 'e': 0.06828944931228448}",25,17,14.239440644399389,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.99, 'e': 0.06822119399631812}",20,10,19.28539644013999,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.99, 'e': 0.06815300690155146}",25,17,15.562793061634293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.99, 'e': 0.06808488795979734}",25,13,11.863766302031955,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2688,False,"{'a': 0.99, 'e': 0.06801683710293688}",25,15,19.631931330060162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.99, 'e': 0.0679488542629192}",25,11,27.581779891600405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.99, 'e': 0.06788093937176144}",20,7,26.676559797080355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.99, 'e': 0.06781309236154871}",20,14,12.817416394397531,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.99, 'e': 0.06774531316443397}",20,16,8.197366158135225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
